"","coord_x","coord_y","id_tree","id_time","id_path","id_leaf","id_pathtree","id_step","seg_deg","seg_len","seg_col","seg_wid"
"28",-1.46085545876779,2.77736580299392,1,10,521,TRUE,"1_521",0,165,0.080621568,12,0.100617049020433
"29",-1.50116624276779,2.77736580299392,1,10,521,TRUE,"1_521",1,165,0.080621568,12,0.100617049020433
"30",-1.53872991345491,2.79823220023835,1,10,521,TRUE,"1_521",2,165,0.080621568,12,0.100617049020433
"31",-0.865003995770176,4.07526857386614,1,10,522,TRUE,"1_522",0,150,0.153055008,12,0.100617049020433
"32",-0.938923888305216,4.0950753493755,1,10,522,TRUE,"1_522",1,150,0.153055008,12,0.100617049020433
"33",-0.997553520874606,4.15179607786614,1,10,522,TRUE,"1_522",2,150,0.153055008,12,0.100617049020433
"34",-1.7953250072065,3.02400310300137,1,10,523,TRUE,"1_523",0,180,0.107495424,12,0.100617049020433
"35",-1.84187189119379,3.05087695900137,1,10,523,TRUE,"1_523",1,180,0.107495424,12,0.100617049020433
"36",-1.9028204312065,3.02400310300137,1,10,523,TRUE,"1_523",2,180,0.107495424,12,0.100617049020433
"37",-1.42196552349412,2.61180745438012,1,10,524,TRUE,"1_524",0,210,0.120932352,12,0.100617049020433
"38",-1.46472156657614,2.5690514112981,1,10,524,TRUE,"1_524",1,210,0.120932352,12,0.100617049020433
"39",-1.52669601246552,2.55134127838012,1,10,524,TRUE,"1_524",2,210,0.120932352,12,0.100617049020433
"40",-0.343495206203327,3.0389673991715,1,10,525,TRUE,"1_525",0,120,0.047775744,12,0.100617049020433
"41",-0.343495206203327,3.0628552711715,1,10,525,TRUE,"1_525",1,120,0.047775744,12,0.100617049020433
"42",-0.367383078203327,3.0803424071602,1,10,525,TRUE,"1_525",2,120,0.047775744,12,0.100617049020433
"43",-0.43118019948142,4.12023857319373,1,10,526,TRUE,"1_526",0,135,0.107495424,12,0.100617049020433
"44",-0.45805405548142,4.16678545718102,1,10,526,TRUE,"1_526",1,135,0.107495424,12,0.100617049020433
"45",-0.507190942738343,4.19624931645065,1,10,526,TRUE,"1_526",2,135,0.107495424,12,0.100617049020433
"46",-0.561623856351032,3.69475312632873,1,10,527,TRUE,"1_527",0,150,0.102036672,12,0.100617049020433
"47",-0.587133024351032,3.73893630136354,1,10,527,TRUE,"1_527",1,150,0.102036672,12,0.100617049020433
"48",-0.649990206420652,3.74577146232873,1,10,527,TRUE,"1_527",2,150,0.102036672,12,0.100617049020433
"49",-0.969243489606303,3.47794185152585,1,10,528,TRUE,"1_528",0,180,0.047775744,12,0.100617049020433
"50",-0.989930993600655,3.48988578752585,1,10,528,TRUE,"1_528",1,180,0.047775744,12,0.100617049020433
"51",-1.0170192336063,3.47794185152585,1,10,528,TRUE,"1_528",2,180,0.047775744,12,0.100617049020433
"52",-1.10891785621095,2.46931752833771,1,10,529,TRUE,"1_529",0,240,0.080621568,12,0.100617049020433
"53",-1.14382801920142,2.44916213633771,1,10,529,TRUE,"1_529",1,240,0.080621568,12,0.100617049020433
"54",-1.14922864021095,2.39949720235678,1,10,529,TRUE,"1_529",2,240,0.080621568,12,0.100617049020433
"55",-1.14089494067119,3.55671701903239,1,10,530,TRUE,"1_530",0,165,0.076527504,12,0.100617049020433
"56",-1.17915869267119,3.55671701903239,1,10,530,TRUE,"1_530",1,165,0.076527504,12,0.100617049020433
"57",-1.21481483320623,3.57652379454175,1,10,530,TRUE,"1_530",2,165,0.076527504,12,0.100617049020433
"58",-1.41298552760218,2.78034310179747,1,10,531,TRUE,"1_531",0,210,0.090699264,12,0.100617049020433
"59",-1.45833515960218,2.78034310179747,1,10,531,TRUE,"1_531",1,210,0.090699264,12,0.100617049020433
"60",-1.49153339433073,2.73499346979747,1,10,531,TRUE,"1_531",2,210,0.090699264,12,0.100617049020433
"61",-0.921405397132898,3.20045158931916,1,10,532,TRUE,"1_532",0,105,0.030233088,12,0.100617049020433
"62",-0.928963669132898,3.21354290044059,1,10,532,TRUE,"1_532",1,105,0.030233088,12,0.100617049020433
"63",-0.929230296099558,3.22965450982683,1,10,532,TRUE,"1_532",2,105,0.030233088,12,0.100617049020433
"64",-0.731552785256822,2.79012188620828,1,10,533,TRUE,"1_533",0,150,0.071663616,12,0.100617049020433
"65",-0.766163654006654,2.79939584053914,1,10,533,TRUE,"1_533",1,150,0.071663616,12,0.100617049020433
"66",-0.793615297239875,2.82595369420828,1,10,533,TRUE,"1_533",2,150,0.071663616,12,0.100617049020433
"67",-0.723974519510665,4.10109758749434,1,10,534,TRUE,"1_534",0,135,0.181398528,12,0.100617049020433
"68",-0.769324151510665,4.17964545422289,1,10,534,TRUE,"1_534",1,135,0.181398528,12,0.100617049020433
"69",-0.852242648756723,4.2293657167404,1,10,534,TRUE,"1_534",2,135,0.181398528,12,0.100617049020433
"70",-1.24667203705338,3.21335823629278,1,10,535,TRUE,"1_535",0,225,0.102036672,12,0.100617049020433
"71",-1.29595196541008,3.20015371928654,1,10,535,TRUE,"1_535",1,225,0.102036672,12,0.100617049020433
"72",-1.31882285975429,3.14120741359187,1,10,535,TRUE,"1_535",2,225,0.102036672,12,0.100617049020433
"73",-1.39811475654192,2.31841112888456,1,10,536,TRUE,"1_536",0,285,0.080621568,12,0.100617049020433
"74",-1.39811475654192,2.27810034488456,1,10,536,TRUE,"1_536",1,285,0.080621568,12,0.100617049020433
"75",-1.37724835929749,2.24053667419744,1,10,536,TRUE,"1_536",2,285,0.080621568,12,0.100617049020433
"76",-1.48564445947404,2.31739539305151,1,10,537,TRUE,"1_537",0,240,0.107495424,12,0.100617049020433
"77",-1.5236498311025,2.27939002142305,1,10,537,TRUE,"1_537",1,240,0.107495424,12,0.100617049020433
"78",-1.53939217147404,2.22430162507693,1,10,537,TRUE,"1_537",2,240,0.107495424,12,0.100617049020433
"79",-0.899112255286148,3.93870226695664,1,10,538,TRUE,"1_538",0,135,0.120932352,12,0.100617049020433
"80",-0.951477499771849,3.96893535495664,1,10,538,TRUE,"1_538",1,135,0.120932352,12,0.100617049020433
"81",-0.984624341450187,4.02421435312068,1,10,538,TRUE,"1_538",2,135,0.120932352,12,0.100617049020433
"82",-1.30595404777857,3.80205825865288,1,10,539,TRUE,"1_539",0,150,0.204073344,12,0.100617049020433
"83",-1.37810487047948,3.87420908135379,1,10,539,TRUE,"1_539",1,150,0.204073344,12,0.100617049020433
"84",-1.48268674791781,3.90409493065288,1,10,539,TRUE,"1_539",2,150,0.204073344,12,0.100617049020433
"85",-1.4498579066693,2.73181412263739,1,10,540,TRUE,"1_540",0,165,0.095551488,12,0.100617049020433
"86",-1.491232914658,2.75570199463739,1,10,540,TRUE,"1_540",1,165,0.095551488,12,0.100617049020433
"87",-1.54215355666885,2.75654466751967,1,10,540,TRUE,"1_540",2,165,0.095551488,12,0.100617049020433
"88",-0.212615985584157,2.97388203061815,1,10,541,TRUE,"1_541",0,120,0.071663616,12,0.100617049020433
"89",-0.221889939915014,3.00849289936798,1,10,541,TRUE,"1_541",1,120,0.071663616,12,0.100617049020433
"90",-0.248447793584157,3.0359445426012,1,10,541,TRUE,"1_541",2,120,0.071663616,12,0.100617049020433
"91",-1.26825274721044,3.47924422936676,1,10,542,TRUE,"1_542",0,225,0.136048896,12,0.100617049020433
"92",-1.3339593183527,3.46163820669178,1,10,542,TRUE,"1_542",1,225,0.136048896,12,0.100617049020433
"93",-1.36445384414499,3.38304313243222,1,10,542,TRUE,"1_542",2,225,0.136048896,12,0.100617049020433
"94",-1.31388320534567,3.24355041850568,1,10,543,TRUE,"1_543",0,240,0.068024448,12,0.100617049020433
"95",-1.34333865536888,3.22654430650568,1,10,543,TRUE,"1_543",1,240,0.068024448,12,0.100617049020433
"96",-1.34789542934567,3.18463951845927,1,10,543,TRUE,"1_543",2,240,0.068024448,12,0.100617049020433
"97",-1.34309089231096,3.77413752715282,1,10,544,TRUE,"1_544",0,165,0.161243136,12,0.100617049020433
"98",-1.40009894975365,3.83114558459551,1,10,544,TRUE,"1_544",1,165,0.161243136,12,0.100617049020433
"99",-1.4988398016852,3.81587032164168,1,10,544,TRUE,"1_544",2,165,0.161243136,12,0.100617049020433
"100",-1.0569122096953,2.60067426088852,1,10,545,TRUE,"1_545",0,210,0.047775744,12,0.100617049020433
"101",-1.07998612219519,2.59449162466795,1,10,545,TRUE,"1_545",1,210,0.047775744,12,0.100617049020433
"102",-1.098287217684,2.57678638888852,1,10,545,TRUE,"1_545",2,210,0.047775744,12,0.100617049020433
"103",-1.05555062982611,4.25173959621375,1,10,546,TRUE,"1_546",0,105,0.120932352,12,0.100617049020433
"104",-1.05555062982611,4.31220577221375,1,10,546,TRUE,"1_546",1,105,0.120932352,12,0.100617049020433
"105",-1.08685022569275,4.36855127824443,1,10,546,TRUE,"1_546",2,105,0.120932352,12,0.100617049020433
"106",-1.38596410447295,2.82710894338698,1,10,547,TRUE,"1_547",0,135,0.060466176,12,0.100617049020433
"107",-1.4121467267158,2.84222548738698,1,10,547,TRUE,"1_547",1,135,0.060466176,12,0.100617049020433
"108",-1.42872014755497,2.869864986469,1,10,547,TRUE,"1_547",2,135,0.060466176,12,0.100617049020433
"109",-1.06892351972922,3.3070297824841,1,10,548,TRUE,"1_548",0,135,0.080621568,12,0.100617049020433
"110",-1.08907891172922,3.34193994547457,1,10,548,TRUE,"1_548",1,135,0.080621568,12,0.100617049020433
"111",-1.12593157717192,3.36403783992679,1,10,548,TRUE,"1_548",2,135,0.080621568,12,0.100617049020433
"112",-0.395045883277892,3.18378044892751,1,10,549,TRUE,"1_549",0,60,0.071663616,12,0.100617049020433
"113",-0.385771928947035,3.21839131767734,1,10,549,TRUE,"1_549",1,60,0.071663616,12,0.100617049020433
"114",-0.359214075277892,3.24584296091056,1,10,549,TRUE,"1_549",2,60,0.071663616,12,0.100617049020433
"115",-0.491060895258285,3.65445178800945,1,10,550,TRUE,"1_550",0,105,0.053747712,12,0.100617049020433
"116",-0.504497823258285,3.6777252300031,1,10,550,TRUE,"1_550",1,105,0.053747712,12,0.100617049020433
"117",-0.50497182675457,3.7063680911342,1,10,550,TRUE,"1_550",2,105,0.053747712,12,0.100617049020433
"118",-1.38586967231013,3.38048376810499,1,10,551,TRUE,"1_551",0,180,0.107495424,12,0.100617049020433
"119",-1.43241655629742,3.40735762410499,1,10,551,TRUE,"1_551",1,180,0.107495424,12,0.100617049020433
"120",-1.49336509631013,3.38048376810499,1,10,551,TRUE,"1_551",2,180,0.107495424,12,0.100617049020433
"121",-1.67486435762168,2.70799576224242,1,10,552,TRUE,"1_552",0,210,0.063700992,12,0.100617049020433
"122",-1.7056295742882,2.69975224728166,1,10,552,TRUE,"1_552",1,210,0.063700992,12,0.100617049020433
"123",-1.73003103493995,2.67614526624242,1,10,552,TRUE,"1_552",2,210,0.063700992,12,0.100617049020433
"124",-1.62127843538626,2.82885198754125,1,10,553,TRUE,"1_553",0,210,0.136048896,12,0.100617049020433
"125",-1.68930288338626,2.82885198754125,1,10,553,TRUE,"1_553",1,210,0.136048896,12,0.100617049020433
"126",-1.73910023547909,2.76082753954125,1,10,553,TRUE,"1_553",2,210,0.136048896,12,0.100617049020433
"127",-0.160852170141534,4.30959596199553,1,10,554,TRUE,"1_554",0,75,0.076527504,12,0.100617049020433
"128",-0.133795611628694,4.33665252050837,1,10,554,TRUE,"1_554",1,75,0.076527504,12,0.100617049020433
"129",-0.141045394632175,4.38351585453057,1,10,554,TRUE,"1_554",2,75,0.076527504,12,0.100617049020433
"130",-1.67579384273075,2.90353902906447,1,10,555,TRUE,"1_555",0,240,0.071663616,12,0.100617049020433
"131",-1.70682509872228,2.88562312506447,1,10,555,TRUE,"1_555",1,240,0.071663616,12,0.100617049020433
"132",-1.71162565073075,2.84147651708141,1,10,555,TRUE,"1_555",2,240,0.071663616,12,0.100617049020433
"133",-1.37975944763124,2.78065249720524,1,10,556,TRUE,"1_556",0,240,0.095551488,12,0.100617049020433
"134",-1.42113445561995,2.75676462520524,1,10,556,TRUE,"1_556",1,240,0.095551488,12,0.100617049020433
"135",-1.42753519163124,2.69790248122784,1,10,556,TRUE,"1_556",2,240,0.095551488,12,0.100617049020433
"136",-0.45477345184379,2.86861873519128,1,10,557,TRUE,"1_557",0,165,0.031850496,12,0.100617049020433
"137",-0.47069869984379,2.86861873519128,1,10,557,TRUE,"1_557",1,165,0.031850496,12,0.100617049020433
"138",-0.485538668510307,2.87686225015204,1,10,557,TRUE,"1_557",2,165,0.031850496,12,0.100617049020433
"139",-0.416161552592489,4.22655109994331,1,10,558,TRUE,"1_558",0,120,0.181398528,12,0.100617049020433
"140",-0.439636249492471,4.31415986146632,1,10,558,TRUE,"1_558",1,120,0.181398528,12,0.100617049020433
"141",-0.506860816592489,4.38364683340041,1,10,558,TRUE,"1_558",2,120,0.181398528,12,0.100617049020433
"142",-0.631400702971342,3.73012646494559,1,10,559,TRUE,"1_559",0,150,0.090699264,12,0.100617049020433
"143",-0.654075518971342,3.76940039830986,1,10,559,TRUE,"1_559",1,150,0.090699264,12,0.100617049020433
"144",-0.709948569699893,3.77547609694559,1,10,559,TRUE,"1_559",2,150,0.090699264,12,0.100617049020433
"145",-1.24438788801672,3.43352195525106,1,10,560,TRUE,"1_560",0,180,0.095551488,12,0.100617049020433
"146",-1.29053571301649,3.44588722769221,1,10,560,TRUE,"1_560",1,180,0.095551488,12,0.100617049020433
"147",-1.33993937601672,3.43352195525106,1,10,560,TRUE,"1_560",2,180,0.095551488,12,0.100617049020433
"148",-1.04848520788077,2.45617370093581,1,10,561,TRUE,"1_561",0,210,0.040310784,12,0.100617049020433
"149",-1.06795382155255,2.4509571016247,1,10,561,TRUE,"1_561",1,210,0.040310784,12,0.100617049020433
"150",-1.08339537087124,2.43601830893581,1,10,561,TRUE,"1_561",2,210,0.040310784,12,0.100617049020433
"151",-0.961549342583459,3.75152173033918,1,10,562,TRUE,"1_562",0,105,0.076527504,12,0.100617049020433
"152",-0.980681218583459,3.78465911161529,1,10,562,TRUE,"1_562",1,105,0.076527504,12,0.100617049020433
"153",-0.981356118092818,3.82544162287422,1,10,562,TRUE,"1_562",2,105,0.076527504,12,0.100617049020433
"154",-1.41127239211825,2.59551161612424,1,10,563,TRUE,"1_563",0,225,0.071663616,12,0.100617049020433
"155",-1.42918829611825,2.56448036013271,1,10,563,TRUE,"1_563",1,225,0.071663616,12,0.100617049020433
"156",-1.4619462209562,2.54483778728629,1,10,563,TRUE,"1_563",2,225,0.071663616,12,0.100617049020433
"157",-0.943717871668475,3.20432060011665,1,10,564,TRUE,"1_564",0,120,0.060466176,12,0.100617049020433
"158",-0.965095893209484,3.22569862165766,1,10,564,TRUE,"1_564",1,120,0.060466176,12,0.100617049020433
"159",-0.973950959668475,3.25668584460235,1,10,564,TRUE,"1_564",2,120,0.060466176,12,0.100617049020433
"160",-0.759482097011369,2.72046418825495,1,10,565,TRUE,"1_565",0,240,0.053747712,12,0.100617049020433
"161",-0.782755539005014,2.70702726025495,1,10,565,TRUE,"1_565",1,240,0.053747712,12,0.100617049020433
"162",-0.78635595301137,2.67391730426766,1,10,565,TRUE,"1_565",2,240,0.053747712,12,0.100617049020433
"163",-0.92278773488985,3.79526638869625,1,10,566,TRUE,"1_566",0,210,0.143327232,12,0.100617049020433
"164",-0.994451350889851,3.79526638869625,1,10,566,TRUE,"1_566",1,210,0.143327232,12,0.100617049020433
"165",-1.04691275885596,3.72360277269625,1,10,566,TRUE,"1_566",2,210,0.143327232,12,0.100617049020433
"166",-1.11734917847713,3.18488698543166,1,10,567,TRUE,"1_567",0,180,0.060466176,12,0.100617049020433
"167",-1.1465520989848,3.19271188439832,1,10,567,TRUE,"1_567",1,180,0.060466176,12,0.100617049020433
"168",-1.17781535447713,3.18488698543166,1,10,567,TRUE,"1_567",2,180,0.060466176,12,0.100617049020433
"169",-1.48704705673584,2.26309365510784,1,10,568,TRUE,"1_568",0,285,0.127401984,12,0.100617049020433
"170",-1.48704705673584,2.19939266310784,1,10,568,TRUE,"1_568",1,285,0.127401984,12,0.100617049020433
"171",-1.45407299689279,2.14003278844178,1,10,568,TRUE,"1_568",2,285,0.127401984,12,0.100617049020433
"172",-1.33270448845991,2.39462973709388,1,10,569,TRUE,"1_569",0,255,0.053747712,12,0.100617049020433
"173",-1.34614141645991,2.37135629510024,1,10,569,TRUE,"1_569",1,255,0.053747712,12,0.100617049020433
"174",-1.3466154199562,2.34271343396914,1,10,569,TRUE,"1_569",2,255,0.053747712,12,0.100617049020433
"175",-0.928579464159384,3.88022860829678,1,10,570,TRUE,"1_570",0,165,0.114791256,12,0.100617049020433
"176",-0.978285536073546,3.90892642229678,1,10,570,TRUE,"1_570",1,165,0.114791256,12,0.100617049020433
"177",-1.03945930296194,3.90993877156082,1,10,570,TRUE,"1_570",2,165,0.114791256,12,0.100617049020433
"178",-1.64157326783786,3.45785922885566,1,10,571,TRUE,"1_571",0,165,0.181398528,12,0.100617049020433
"179",-1.72012113456642,3.50320886085566,1,10,571,TRUE,"1_571",1,165,0.181398528,12,0.100617049020433
"180",-1.81679079088389,3.50480862265562,1,10,571,TRUE,"1_571",2,165,0.181398528,12,0.100617049020433
"181",-1.33287123790791,2.46365314443931,1,10,572,TRUE,"1_572",0,255,0.053747712,12,0.100617049020433
"182",-1.35187392372215,2.44465045862508,1,10,572,TRUE,"1_572",1,255,0.053747712,12,0.100617049020433
"183",-1.3467821694042,2.41173684131456,1,10,572,TRUE,"1_572",2,255,0.053747712,12,0.100617049020433
"184",-0.126303332844688,2.88318909468339,1,10,573,TRUE,"1_573",0,45,0.023887872,12,0.100617049020433
"185",-0.120331364844688,2.89353284668056,1,10,573,TRUE,"1_573",1,45,0.023887872,12,0.100617049020433
"186",-0.109412056565372,2.9000803709627,1,10,573,TRUE,"1_573",2,45,0.023887872,12,0.100617049020433
"187",-1.07465714106418,3.63388418168466,1,10,574,TRUE,"1_574",0,135,0.090699264,12,0.100617049020433
"188",-1.11393107442846,3.65655899768466,1,10,574,TRUE,"1_574",1,135,0.090699264,12,0.100617049020433
"189",-1.13879120568721,3.69801824630769,1,10,574,TRUE,"1_574",2,135,0.090699264,12,0.100617049020433
"190",-1.40207641274469,3.50494821582071,1,10,575,TRUE,"1_575",0,180,0.153055008,12,0.100617049020433
"191",-1.47599630527973,3.52475499133007,1,10,575,TRUE,"1_575",1,180,0.153055008,12,0.100617049020433
"192",-1.55513142074469,3.50494821582071,1,10,575,TRUE,"1_575",2,180,0.153055008,12,0.100617049020433
"193",-1.29149742062175,3.43324851705288,1,10,576,TRUE,"1_576",0,195,0.040310784,12,0.100617049020433
"194",-1.31165281262175,3.43324851705288,1,10,576,TRUE,"1_576",1,195,0.040310784,12,0.100617049020433
"195",-1.33043464796531,3.42281531843067,1,10,576,TRUE,"1_576",2,195,0.040310784,12,0.100617049020433
"196",-0.999145225980946,2.66076119806006,1,10,577,TRUE,"1_577",0,195,0.047775744,12,0.100617049020433
"197",-1.02221913848083,2.66694383428063,1,10,577,TRUE,"1_577",1,195,0.047775744,12,0.100617049020433
"198",-1.04529305098072,2.64839592561891,1,10,577,TRUE,"1_577",2,195,0.047775744,12,0.100617049020433
"199",-1.23582518409372,3.80908687292695,1,10,578,TRUE,"1_578",0,165,0.102036672,12,0.100617049020433
"200",-1.28000835912853,3.83459604092695,1,10,578,TRUE,"1_578",1,165,0.102036672,12,0.100617049020433
"201",-1.3343850408071,3.83549590693943,1,10,578,TRUE,"1_578",2,165,0.102036672,12,0.100617049020433
"202",-1.40431492118883,2.96313368841378,1,10,579,TRUE,"1_579",0,180,0.071663616,12,0.100617049020433
"203",-1.43534617718036,2.98104959241378,1,10,579,TRUE,"1_579",1,180,0.071663616,12,0.100617049020433
"204",-1.47597853718883,2.96313368841378,1,10,579,TRUE,"1_579",2,180,0.071663616,12,0.100617049020433
"205",-1.05632639972922,3.28521093061506,1,10,580,TRUE,"1_580",0,150,0.060466176,12,0.100617049020433
"206",-1.07144294372922,3.31139355285791,1,10,580,TRUE,"1_580",1,150,0.060466176,12,0.100617049020433
"207",-1.10869164421493,3.31544401861506,1,10,580,TRUE,"1_580",2,150,0.060466176,12,0.100617049020433
"208",-0.709983291810515,2.97195194262408,1,10,581,TRUE,"1_581",0,195,0.063700992,12,0.100617049020433
"209",-0.740748508477032,2.98019545758484,1,10,581,TRUE,"1_581",1,195,0.063700992,12,0.100617049020433
"210",-0.771513725143549,2.95546491270255,1,10,581,TRUE,"1_581",2,195,0.063700992,12,0.100617049020433
"211",-0.43444469558272,3.85835829936548,1,10,582,TRUE,"1_582",0,90,0.136048896,12,0.100617049020433
"212",-0.416838672907734,3.92406487050774,1,10,582,TRUE,"1_582",1,90,0.136048896,12,0.100617049020433
"213",-0.43444469558272,3.99440719536548,1,10,582,TRUE,"1_582",2,90,0.136048896,12,0.100617049020433
"214",-1.41064655745214,3.10836722624486,1,10,583,TRUE,"1_583",0,165,0.060466176,12,0.100617049020433
"215",-1.44087964545214,3.10836722624486,1,10,583,TRUE,"1_583",1,165,0.060466176,12,0.100617049020433
"216",-1.46905239846748,3.12401702417818,1,10,583,TRUE,"1_583",2,165,0.060466176,12,0.100617049020433
"217",-1.67761011949762,2.30839332947989,1,10,584,TRUE,"1_584",0,285,0.120932352,12,0.100617049020433
"218",-1.69325991743094,2.24998748846455,1,10,584,TRUE,"1_584",1,285,0.120932352,12,0.100617049020433
"219",-1.64631052363098,2.19158164744921,1,10,584,TRUE,"1_584",2,285,0.120932352,12,0.100617049020433
"220",-1.49007939290833,2.78219598754125,1,10,585,TRUE,"1_585",0,165,0.060466176,12,0.100617049020433
"221",-1.52031248090833,2.78219598754125,1,10,585,TRUE,"1_585",1,165,0.060466176,12,0.100617049020433
"222",-1.54848523392367,2.79784578547457,1,10,585,TRUE,"1_585",2,165,0.060466176,12,0.100617049020433
"223",-0.749981660630672,4.02862536813146,1,10,586,TRUE,"1_586",0,165,0.076527504,12,0.100617049020433
"224",-0.777038219143513,4.0556819266443,1,10,586,TRUE,"1_586",1,165,0.076527504,12,0.100617049020433
"225",-0.823901553165712,4.04843214364081,1,10,586,TRUE,"1_586",2,165,0.076527504,12,0.100617049020433
"226",-1.83691064966334,3.03964645982235,1,10,587,TRUE,"1_587",0,165,0.136048896,12,0.100617049020433
"227",-1.89582154970975,3.07365868382235,1,10,587,TRUE,"1_587",1,165,0.136048896,12,0.100617049020433
"228",-1.96832379194785,3.07485850517233,1,10,587,TRUE,"1_587",2,165,0.136048896,12,0.100617049020433
"229",-1.44514439508698,2.7521602070727,1,10,588,TRUE,"1_588",0,195,0.071663616,12,0.100617049020433
"230",-1.48097620308698,2.7521602070727,1,10,588,TRUE,"1_588",1,195,0.071663616,12,0.100617049020433
"231",-1.51436613258665,2.73361229841099,1,10,588,TRUE,"1_588",2,195,0.071663616,12,0.100617049020433
"232",-0.516987699530246,2.99520103096325,1,10,589,TRUE,"1_589",0,180,0.095551488,12,0.100617049020433
"233",-0.563135524530021,3.00756630340439,1,10,589,TRUE,"1_589",1,180,0.095551488,12,0.100617049020433
"234",-0.612539187530246,2.99520103096325,1,10,589,TRUE,"1_589",2,180,0.095551488,12,0.100617049020433
"235",-0.329218230740706,4.13366212103737,1,10,590,TRUE,"1_590",0,60,0.120932352,12,0.100617049020433
"236",-0.313568432807385,4.19206796205271,1,10,590,TRUE,"1_590",1,60,0.120932352,12,0.100617049020433
"237",-0.268752054740706,4.23839261000877,1,10,590,TRUE,"1_590",2,60,0.120932352,12,0.100617049020433
"238",-0.585104397129818,3.67673587369683,1,10,591,TRUE,"1_591",0,150,0.102036672,12,0.100617049020433
"239",-0.621179808480272,3.71281128504728,1,10,591,TRUE,"1_591",1,150,0.102036672,12,0.100617049020433
"240",-0.673470747199438,3.72775420969683,1,10,591,TRUE,"1_591",2,150,0.102036672,12,0.100617049020433
"241",-0.829116853241856,3.64046531134035,1,10,592,TRUE,"1_592",0,75,0.107495424,12,0.100617049020433
"242",-0.829116853241856,3.69421302334035,1,10,592,TRUE,"1_592",1,75,0.107495424,12,0.100617049020433
"243",-0.801294990249285,3.74429791758984,1,10,592,TRUE,"1_592",2,75,0.107495424,12,0.100617049020433
"244",-1.06155024417006,2.47509922067097,1,10,593,TRUE,"1_593",0,255,0.047775744,12,0.100617049020433
"245",-1.07844152044938,2.45820794439165,1,10,593,TRUE,"1_593",1,255,0.047775744,12,0.100617049020433
"246",-1.07391551661121,2.42895139567119,1,10,593,TRUE,"1_593",2,255,0.047775744,12,0.100617049020433
"247",-1.04135816243598,3.58700589439698,1,10,594,TRUE,"1_594",0,165,0.076527504,12,0.100617049020433
