"","coord_x","coord_y","id_tree","id_time","id_path","id_leaf","id_pathtree","id_step","seg_deg","seg_len","seg_col","seg_wid"
"60",-0.69452208005982,2.84450957162163,1,5,20,FALSE,"1_20",2,120,0.2592,7,0.626996122809322
"61",-0.199163027141248,2.33774213374469,1,5,21,FALSE,"1_21",0,105,0.2592,7,0.626996122809322
"62",-0.165620078895961,2.46292612083176,1,5,21,FALSE,"1_21",1,105,0.2592,7,0.626996122809322
"63",-0.266248923631821,2.58811010791882,1,5,21,FALSE,"1_21",2,105,0.2592,7,0.626996122809322
"64",-0.335819482955379,2.82293318985626,1,5,22,FALSE,"1_22",0,105,0.3456,7,0.626996122809322
"65",-0.335819482955379,2.99573318985626,1,5,22,FALSE,"1_22",1,105,0.3456,7,0.626996122809322
"66",-0.42526734494281,3.15675715542176,1,5,22,FALSE,"1_22",2,105,0.3456,7,0.626996122809322
"67",-0.413465196486135,2.58715544196954,1,5,23,FALSE,"1_23",0,120,0.3888,7,0.626996122809322
"68",-0.413465196486135,2.78155544196954,1,5,23,FALSE,"1_23",1,120,0.3888,7,0.626996122809322
"69",-0.607865196486135,2.92386611896093,1,5,23,FALSE,"1_23",2,120,0.3888,7,0.626996122809322
"70",-0.641289612427967,2.69640331932885,1,5,24,FALSE,"1_24",0,165,0.3456,7,0.626996122809322
"71",-0.763477664217003,2.81859137111788,1,5,24,FALSE,"1_24",1,165,0.3456,7,0.626996122809322
"72",-0.975113577993469,2.78585118131628,1,5,24,FALSE,"1_24",2,165,0.3456,7,0.626996122809322
"73",-0.465702912130774,2.39210925082667,1,5,25,FALSE,"1_25",0,150,0.3456,7,0.626996122809322
"74",-0.552102912130774,2.54175844060062,1,5,25,FALSE,"1_25",1,150,0.3456,7,0.626996122809322
"75",-0.765001291678676,2.56490925082667,1,5,25,FALSE,"1_25",2,150,0.3456,7,0.626996122809322
"76",-0.335819482955379,2.87693318985626,1,5,26,FALSE,"1_26",0,105,0.4374,7,0.626996122809322
"77",-0.335819482955379,3.09563318985626,1,5,26,FALSE,"1_26",1,105,0.4374,7,0.626996122809322
"78",-0.449026933283221,3.2994291462751,1,5,26,FALSE,"1_26",2,105,0.4374,7,0.626996122809322
"79",-0.718935325958723,2.40662557144213,1,5,27,FALSE,"1_27",0,120,0.3888,7,0.626996122809322
"80",-0.856396884221388,2.54408712970479,1,5,27,FALSE,"1_27",1,120,0.3888,7,0.626996122809322
"81",-0.913335325958723,2.74333624843352,1,5,27,FALSE,"1_27",2,120,0.3888,7,0.626996122809322
"82",-0.56492208005982,2.6200357869607,1,5,28,FALSE,"1_28",0,165,0.2592,7,0.626996122809322
"83",-0.656563118901597,2.71167682580248,1,5,28,FALSE,"1_28",1,165,0.2592,7,0.626996122809322
"84",-0.815290054233947,2.68712168345127,1,5,28,FALSE,"1_28",2,165,0.2592,7,0.626996122809322
"85",-0.199163027141248,2.33774213374469,1,5,29,FALSE,"1_29",0,90,0.2304,7,0.626996122809322
"86",-0.169347073145437,2.44901678893319,1,5,29,FALSE,"1_29",1,90,0.2304,7,0.626996122809322
"87",-0.199163027141248,2.56814213374469,1,5,29,FALSE,"1_29",2,90,0.2304,7,0.626996122809322
"88",-0.335819482955379,2.82293318985626,1,5,30,FALSE,"1_30",0,105,0.3888,7,0.626996122809322
"89",-0.335819482955379,3.01733318985626,1,5,30,FALSE,"1_30",1,105,0.3888,7,0.626996122809322
"90",-0.436448327691239,3.19848515111745,1,5,30,FALSE,"1_30",2,105,0.3888,7,0.626996122809322
"91",-0.413465196486135,2.58715544196954,1,5,31,FALSE,"1_31",0,105,0.4374,7,0.626996122809322
"92",-0.413465196486135,2.80585544196954,1,5,31,FALSE,"1_31",1,105,0.4374,7,0.626996122809322
"93",-0.526672646813978,3.00965139838838,1,5,31,FALSE,"1_31",2,105,0.4374,7,0.626996122809322
"94",-0.814089612427967,2.99570169887675,1,6,32,FALSE,"1_32",0,135,0.31104,8,0.295819475494935
"95",-0.891849612427967,3.1303859696733,1,6,32,FALSE,"1_32",1,135,0.31104,8,0.295819475494935
"96",-1.03402810564823,3.21564019209701,1,6,32,FALSE,"1_32",2,135,0.31104,8,0.295819475494935
"97",-0.665235165162708,2.50730925082667,1,6,33,FALSE,"1_33",0,165,0.13824,8,0.295819475494935
"98",-0.725094841072289,2.54186925082667,1,6,33,FALSE,"1_33",1,165,0.13824,8,0.295819475494935
"99",-0.798764751388909,2.54308839562164,1,6,33,FALSE,"1_33",2,165,0.13824,8,0.295819475494935
"100",-0.554519482955379,3.25573270147157,1,6,34,FALSE,"1_34",0,135,0.39366,8,0.295819475494935
"101",-0.652934482955379,3.42619248169846,1,6,34,FALSE,"1_34",1,135,0.39366,8,0.295819475494935
"102",-0.832879138437275,3.53409235695347,1,6,34,FALSE,"1_34",2,135,0.39366,8,0.295819475494935
"103",-0.848535325958723,2.63109935610305,1,6,35,FALSE,"1_35",0,150,0.23328,8,0.295819475494935
"104",-0.906855325958724,2.73211255920047,1,6,35,FALSE,"1_35",1,150,0.23328,8,0.295819475494935
"105",-1.05056173215356,2.74773935610305,1,6,35,FALSE,"1_35",2,150,0.23328,8,0.295819475494935
"106",-0.69452208005982,2.84450957162163,1,6,36,FALSE,"1_36",0,135,0.23328,8,0.295819475494935
"107",-0.75284208005982,2.94552277471904,1,6,36,FALSE,"1_36",1,135,0.23328,8,0.295819475494935
"108",-0.859475949975018,3.00946344153682,1,6,36,FALSE,"1_36",2,135,0.23328,8,0.295819475494935
"109",-0.266248923631821,2.58811010791882,1,6,37,FALSE,"1_37",0,120,0.20736,8,0.295819475494935
"110",-0.29308328222805,2.68825729758847,1,6,37,FALSE,"1_37",1,120,0.20736,8,0.295819475494935
"111",-0.369928923631821,2.76768913564756,1,6,37,FALSE,"1_37",2,120,0.20736,8,0.295819475494935
"112",-0.42526734494281,3.15675715542176,1,6,38,FALSE,"1_38",0,90,0.20736,8,0.295819475494935
"113",-0.452101703539039,3.25690434509141,1,6,38,FALSE,"1_38",1,90,0.20736,8,0.295819475494935
"114",-0.42526734494281,3.36411715542176,1,6,38,FALSE,"1_38",2,90,0.20736,8,0.295819475494935
"115",-0.607865196486135,2.92386611896093,1,6,39,FALSE,"1_39",0,150,0.31104,8,0.295819475494935
"116",-0.685625196486135,3.05855038975748,1,6,39,FALSE,"1_39",1,150,0.31104,8,0.295819475494935
"117",-0.877233738079247,3.07938611896093,1,6,39,FALSE,"1_39",2,150,0.31104,8,0.295819475494935
"118",-0.975113577993469,2.78585118131628,1,6,40,FALSE,"1_40",0,180,0.27648,8,0.295819475494935
"119",-1.10864316421967,2.82163032611125,1,6,40,FALSE,"1_40",1,180,0.27648,8,0.295819475494935
"120",-1.25159357799347,2.78585118131628,1,6,40,FALSE,"1_40",2,180,0.27648,8,0.295819475494935
"121",-0.765001291678676,2.56490925082667,1,6,41,FALSE,"1_41",0,165,0.31104,8,0.295819475494935
"122",-0.899685562475232,2.64266925082667,1,6,41,FALSE,"1_41",1,165,0.31104,8,0.295819475494935
"123",-1.06544286068763,2.64541232661535,1,6,41,FALSE,"1_41",2,165,0.31104,8,0.295819475494935
"124",-0.449026933283221,3.2994291462751,1,6,42,FALSE,"1_42",0,90,0.39366,8,0.295819475494935
"125",-0.499970285930751,3.48955232666357,1,6,42,FALSE,"1_42",1,90,0.39366,8,0.295819475494935
"126",-0.449026933283221,3.6930891462751,1,6,42,FALSE,"1_42",2,90,0.39366,8,0.295819475494935
"127",-0.913335325958723,2.74333624843352,1,6,43,FALSE,"1_43",0,150,0.31104,8,0.295819475494935
"128",-0.991095325958723,2.87802051923007,1,6,43,FALSE,"1_43",1,150,0.31104,8,0.295819475494935
"129",-1.18270386755184,2.89885624843352,1,6,43,FALSE,"1_43",2,150,0.31104,8,0.295819475494935
"130",-0.815290054233947,2.68712168345127,1,6,44,FALSE,"1_44",0,150,0.20736,8,0.295819475494935
"131",-0.915437243903597,2.7139560420475,1,6,44,FALSE,"1_44",1,150,0.20736,8,0.295819475494935
"132",-0.994869081962688,2.79080168345127,1,6,44,FALSE,"1_44",2,150,0.20736,8,0.295819475494935
"133",-0.199163027141248,2.56814213374469,1,6,45,FALSE,"1_45",0,105,0.18432,8,0.295819475494935
"134",-0.199163027141248,2.66030213374469,1,6,45,FALSE,"1_45",1,105,0.18432,8,0.295819475494935
"135",-0.246868553534544,2.74618158204629,1,6,45,FALSE,"1_45",2,105,0.18432,8,0.295819475494935
"136",-0.436448327691239,3.19848515111745,1,6,46,FALSE,"1_46",0,90,0.31104,8,0.295819475494935
"137",-0.476699865585583,3.34870593562192,1,6,46,FALSE,"1_46",1,90,0.31104,8,0.295819475494935
"138",-0.436448327691239,3.50952515111745,1,6,46,FALSE,"1_46",2,90,0.31104,8,0.295819475494935
"139",-0.526672646813978,3.00965139838838,1,6,47,FALSE,"1_47",0,90,0.26244,8,0.295819475494935
"140",-0.56063488191233,3.13640018531403,1,6,47,FALSE,"1_47",1,90,0.26244,8,0.295819475494935
"141",-0.526672646813978,3.27209139838838,1,6,47,FALSE,"1_47",2,90,0.26244,8,0.295819475494935
"142",-0.814089612427967,2.99570169887675,1,6,48,FALSE,"1_48",0,105,0.20736,8,0.295819475494935
"143",-0.865929612427967,3.08549121274112,1,6,48,FALSE,"1_48",1,105,0.20736,8,0.295819475494935
"144",-0.867758329620426,3.19599607821605,1,6,48,FALSE,"1_48",2,105,0.20736,8,0.295819475494935
"145",-0.665235165162708,2.50730925082667,1,6,49,FALSE,"1_49",0,165,0.13824,8,0.295819475494935
"146",-0.725094841072289,2.54186925082667,1,6,49,FALSE,"1_49",1,165,0.13824,8,0.295819475494935
"147",-0.798764751388909,2.54308839562164,1,6,49,FALSE,"1_49",2,165,0.13824,8,0.295819475494935
"148",-0.554519482955379,3.25573270147157,1,6,50,FALSE,"1_50",0,135,0.26244,8,0.295819475494935
"149",-0.620129482955379,3.36937255495617,1,6,50,FALSE,"1_50",1,135,0.26244,8,0.295819475494935
"150",-0.740092586609976,3.44130580512617,1,6,50,FALSE,"1_50",2,135,0.26244,8,0.295819475494935
"151",-0.848535325958723,2.63109935610305,1,6,51,FALSE,"1_51",0,150,0.23328,8,0.295819475494935
"152",-0.906855325958724,2.73211255920047,1,6,51,FALSE,"1_51",1,150,0.23328,8,0.295819475494935
"153",-1.05056173215356,2.74773935610305,1,6,51,FALSE,"1_51",2,150,0.23328,8,0.295819475494935
"154",-0.69452208005982,2.84450957162163,1,6,52,FALSE,"1_52",0,135,0.15552,8,0.295819475494935
"155",-0.73340208005982,2.9118517070199,1,6,52,FALSE,"1_52",1,135,0.15552,8,0.295819475494935
"156",-0.804491326669952,2.95447881823176,1,6,52,FALSE,"1_52",2,135,0.15552,8,0.295819475494935
"157",-0.266248923631821,2.58811010791882,1,6,53,FALSE,"1_53",0,135,0.20736,8,0.295819475494935
"158",-0.29308328222805,2.68825729758847,1,6,53,FALSE,"1_53",1,135,0.20736,8,0.295819475494935
"159",-0.412874585778664,2.73473577006566,1,6,53,FALSE,"1_53",2,135,0.20736,8,0.295819475494935
"160",-0.42526734494281,3.15675715542176,1,6,54,FALSE,"1_54",0,90,0.31104,8,0.295819475494935
"161",-0.465518882837154,3.30697793992624,1,6,54,FALSE,"1_54",1,90,0.31104,8,0.295819475494935
"162",-0.42526734494281,3.46779715542176,1,6,54,FALSE,"1_54",2,90,0.31104,8,0.295819475494935
"163",-0.607865196486135,2.92386611896093,1,6,55,FALSE,"1_55",0,135,0.23328,8,0.295819475494935
"164",-0.666185196486135,3.02487932205834,1,6,55,FALSE,"1_55",1,135,0.23328,8,0.295819475494935
"165",-0.772819066401333,3.08881998887613,1,6,55,FALSE,"1_55",2,135,0.23328,8,0.295819475494935
"166",-0.975113577993469,2.78585118131628,1,6,56,FALSE,"1_56",0,195,0.27648,8,0.295819475494935
"167",-1.10864316421967,2.82163032611125,1,6,56,FALSE,"1_56",1,195,0.27648,8,0.295819475494935
"168",-1.24217275044587,2.71429289172633,1,6,56,FALSE,"1_56",2,195,0.27648,8,0.295819475494935
"169",-0.765001291678676,2.56490925082667,1,6,57,FALSE,"1_57",0,180,0.27648,8,0.295819475494935
"170",-0.884720643497837,2.63402925082667,1,6,57,FALSE,"1_57",1,180,0.27648,8,0.295819475494935
"171",-1.04148129167868,2.56490925082667,1,6,57,FALSE,"1_57",2,180,0.27648,8,0.295819475494935
"172",-0.449026933283221,3.2994291462751,1,6,58,FALSE,"1_58",0,120,0.26244,8,0.295819475494935
"173",-0.482989168381574,3.42617793320075,1,6,58,FALSE,"1_58",1,120,0.26244,8,0.295819475494935
"174",-0.580246933283221,3.52670885324429,1,6,58,FALSE,"1_58",2,120,0.26244,8,0.295819475494935
"175",-0.913335325958723,2.74333624843352,1,6,59,FALSE,"1_59",0,105,0.34992,8,0.295819475494935
"176",-1.00081532595872,2.89485605307964,1,6,59,FALSE,"1_59",1,105,0.34992,8,0.295819475494935
"177",-1.003901286221,3.08133301356859,1,6,59,FALSE,"1_59",2,105,0.34992,8,0.295819475494935
"178",-0.815290054233947,2.68712168345127,1,6,60,FALSE,"1_60",0,195,0.20736,8,0.295819475494935
"179",-0.915437243903597,2.7139560420475,1,6,60,FALSE,"1_60",1,195,0.20736,8,0.295819475494935
"180",-1.01558443357325,2.63345296625881,1,6,60,FALSE,"1_60",2,195,0.20736,8,0.295819475494935
"181",-0.199163027141248,2.56814213374469,1,6,61,FALSE,"1_61",0,75,0.13824,8,0.295819475494935
"182",-0.199163027141248,2.63726213374469,1,6,61,FALSE,"1_61",1,75,0.13824,8,0.295819475494935
"183",-0.163383882346275,2.70167171997089,1,6,61,FALSE,"1_61",2,75,0.13824,8,0.295819475494935
"184",-0.436448327691239,3.19848515111745,1,6,62,FALSE,"1_62",0,135,0.34992,8,0.295819475494935
"185",-0.481731307822376,3.36748353368498,1,6,62,FALSE,"1_62",1,135,0.34992,8,0.295819475494935
"186",-0.683879132564036,3.44591595599025,1,6,62,FALSE,"1_62",2,135,0.34992,8,0.295819475494935
"187",-0.526672646813978,3.00965139838838,1,6,63,FALSE,"1_63",0,135,0.39366,8,0.295819475494935
"188",-0.577615999461507,3.19977457877685,1,6,63,FALSE,"1_63",1,135,0.39366,8,0.295819475494935
"189",-0.805032302295874,3.28801105387027,1,6,63,FALSE,"1_63",2,135,0.39366,8,0.295819475494935
"190",-1.03402810564823,3.21564019209701,1,7,64,FALSE,"1_64",0,120,0.186624,9,0.160775891649575
"191",-1.10000965361431,3.28162174006309,1,7,64,FALSE,"1_64",1,120,0.186624,9,0.160775891649575
"192",-1.12734010564823,3.37726131705288,1,7,64,FALSE,"1_64",2,120,0.186624,9,0.160775891649575
"193",-0.798764751388909,2.54308839562164,1,7,65,FALSE,"1_65",0,150,0.110592,9,0.160775891649575
"194",-0.852176585879389,2.55740005353963,1,7,65,FALSE,"1_65",1,150,0.110592,9,0.160775891649575
"195",-0.894540232844238,2.59838439562164,1,7,65,FALSE,"1_65",2,150,0.110592,9,0.160775891649575
"196",-0.832879138437275,3.53409235695347,1,7,66,FALSE,"1_66",0,150,0.236196,9,0.160775891649575
"197",-0.916387035081844,3.61760025359804,1,7,66,FALSE,"1_66",1,150,0.236196,9,0.160775891649575
"198",-1.03743087470954,3.65219035695347,1,7,66,FALSE,"1_66",2,150,0.236196,9,0.160775891649575
"199",-1.05056173215356,2.74773935610305,1,7,67,FALSE,"1_67",0,135,0.186624,9,0.160775891649575
"200",-1.13137229463149,2.79439535610305,1,7,67,FALSE,"1_67",1,135,0.186624,9,0.160775891649575
"201",-1.18252482808572,2.87970245203521,1,7,67,FALSE,"1_67",2,135,0.186624,9,0.160775891649575
"202",-0.859475949975018,3.00946344153682,1,7,68,FALSE,"1_68",0,120,0.139968,9,0.160775891649575
"203",-0.908962110949577,3.05894960251138,1,7,68,FALSE,"1_68",1,120,0.139968,9,0.160775891649575
"204",-0.929459949975018,3.13067928525372,1,7,68,FALSE,"1_68",2,120,0.139968,9,0.160775891649575
"205",-0.369928923631821,2.76768913564756,1,7,69,FALSE,"1_69",0,150,0.165888,9,0.160775891649575
"206",-0.411400923631821,2.83952074673906,1,7,69,FALSE,"1_69",1,150,0.165888,9,0.160775891649575
"207",-0.513592145814814,2.85063313564756,1,7,69,FALSE,"1_69",2,150,0.165888,9,0.160775891649575
"208",-0.42526734494281,3.36411715542176,1,7,70,FALSE,"1_70",0,105,0.186624,9,0.160775891649575
"209",-0.42526734494281,3.45742915542176,1,7,70,FALSE,"1_70",1,105,0.186624,9,0.160775891649575
"210",-0.473569190416023,3.54438209682713,1,7,70,FALSE,"1_70",2,105,0.186624,9,0.160775891649575
"211",-0.877233738079247,3.07938611896093,1,7,71,FALSE,"1_71",0,165,0.279936,9,0.160775891649575
"212",-0.998449581796147,3.14937011896093,1,7,71,FALSE,"1_71",1,165,0.279936,9,0.160775891649575
"213",-1.1476311501873,3.15183888717075,1,7,71,FALSE,"1_71",2,165,0.279936,9,0.160775891649575
"214",-1.25159357799347,2.78585118131628,1,7,72,FALSE,"1_72",0,210,0.248832,9,0.160775891649575
"215",-1.37600957799347,2.78585118131628,1,7,72,FALSE,"1_72",1,210,0.248832,9,0.160775891649575
"216",-1.46708841126796,2.66143518131628,1,7,72,FALSE,"1_72",2,210,0.248832,9,0.160775891649575
"217",-1.06544286068763,2.64541232661535,1,7,73,FALSE,"1_73",0,150,0.186624,9,0.160775891649575
"218",-1.15557533139031,2.66956324935196,1,7,73,FALSE,"1_73",1,150,0.186624,9,0.160775891649575
"219",-1.22706398564349,2.73872432661535,1,7,73,FALSE,"1_73",2,150,0.186624,9,0.160775891649575
"220",-0.449026933283221,3.6930891462751,1,7,74,FALSE,"1_74",0,120,0.236196,9,0.160775891649575
"221",-0.449026933283221,3.8111871462751,1,7,74,FALSE,"1_74",1,120,0.236196,9,0.160775891649575
"222",-0.567124933283221,3.89764088254737,1,7,74,FALSE,"1_74",2,120,0.236196,9,0.160775891649575
"223",-1.18270386755184,2.89885624843352,1,7,75,FALSE,"1_75",0,180,0.279936,9,0.160775891649575
"224",-1.30391971126874,2.96884024843352,1,7,75,FALSE,"1_75",1,180,0.279936,9,0.160775891649575
"225",-1.46263986755184,2.89885624843352,1,7,75,FALSE,"1_75",2,180,0.279936,9,0.160775891649575
"226",-0.994869081962688,2.79080168345127,1,7,76,FALSE,"1_76",0,180,0.186624,9,0.160775891649575
"227",-1.07567964444062,2.83745768345127,1,7,76,FALSE,"1_76",1,180,0.186624,9,0.160775891649575
"228",-1.18149308196269,2.79080168345127,1,7,76,FALSE,"1_76",2,180,0.186624,9,0.160775891649575
"229",-0.246868553534544,2.74618158204629,1,7,77,FALSE,"1_77",0,120,0.147456,9,0.160775891649575
"230",-0.265950764091863,2.81739736136693,1,7,77,FALSE,"1_77",1,120,0.147456,9,0.160775891649575
"231",-0.320596553534544,2.87388222398673,1,7,77,FALSE,"1_77",2,120,0.147456,9,0.160775891649575
"232",-0.436448327691239,3.50952515111745,1,7,78,FALSE,"1_78",0,75,0.279936,9,0.160775891649575
"233",-0.436448327691239,3.64949315111745,1,7,78,FALSE,"1_78",1,75,0.279936,9,0.160775891649575
"234",-0.36399555948142,3.7799225632255,1,7,78,FALSE,"1_78",2,75,0.279936,9,0.160775891649575
"235",-0.526672646813978,3.27209139838838,1,7,79,FALSE,"1_79",0,75,0.209952,9,0.160775891649575
"236",-0.526672646813978,3.37706739838838,1,7,79,FALSE,"1_79",1,75,0.209952,9,0.160775891649575
"237",-0.472333070656613,3.47488945746942,1,7,79,FALSE,"1_79",2,75,0.209952,9,0.160775891649575
"238",-0.867758329620426,3.19599607821605,1,7,80,FALSE,"1_80",0,90,0.165888,9,0.160775891649575
"239",-0.88922581649741,3.27611382995177,1,7,80,FALSE,"1_80",1,90,0.165888,9,0.160775891649575
"240",-0.867758329620426,3.36188407821605,1,7,80,FALSE,"1_80",2,90,0.165888,9,0.160775891649575
"241",-0.798764751388909,2.54308839562164,1,7,81,FALSE,"1_81",0,180,0.124416,9,0.160775891649575
"242",-0.858853065190699,2.55918901077938,1,7,81,FALSE,"1_81",1,180,0.124416,9,0.160775891649575
"243",-0.923180751388909,2.54308839562164,1,7,81,FALSE,"1_81",2,180,0.124416,9,0.160775891649575
"244",-0.740092586609976,3.44130580512617,1,7,82,FALSE,"1_82",0,150,0.157464,9,0.160775891649575
"245",-0.795764517706355,3.49697773622255,1,7,82,FALSE,"1_82",1,150,0.157464,9,0.160775891649575
"246",-0.876460410791489,3.52003780512617,1,7,82,FALSE,"1_82",2,150,0.157464,9,0.160775891649575
"247",-1.05056173215356,2.74773935610305,1,7,83,FALSE,"1_83",0,180,0.139968,9,0.160775891649575
"248",-1.11116965401201,2.78273135610305,1,7,83,FALSE,"1_83",1,180,0.139968,9,0.160775891649575
"249",-1.19052973215356,2.74773935610305,1,7,83,FALSE,"1_83",2,180,0.139968,9,0.160775891649575
"250",-0.804491326669952,2.95447881823176,1,7,84,FALSE,"1_84",0,120,0.139968,9,0.160775891649575
"251",-0.853977487644511,3.00396497920632,1,7,84,FALSE,"1_84",1,120,0.139968,9,0.160775891649575
"252",-0.874475326669952,3.07569466194866,1,7,84,FALSE,"1_84",2,120,0.139968,9,0.160775891649575
"253",-0.412874585778664,2.73473577006566,1,7,85,FALSE,"1_85",0,165,0.124416,9,0.160775891649575
